ta_id,poa,poi,registration_time,ib_id,region,initial_deposit,swap_free_status,pnl,nb_of_trades,volume,most_traded_symbol
505785,Yes,Yes,2026.07.29 09:14,40401,LATIM,8301,No,8000,257,585.5125,BTCUSD
505786,Yes,Yes,2026.07.29 14:56,40403,APAC,18918,Yes,-20716,855,599.6625,BTCUSD
505787,Yes,Yes,2026.07.29 16:10,40404,MENA,13220,Yes,-9651,1231,240.8125,BTCUSD
505788,Yes,Yes,2026.07.29 20:19,40403,MENA,9769,Yes,-8552,1007,601.45,XAUUSD
505789,Yes,Yes,2026.07.29 20:45,40401,APAC,4818,Yes,-2668,317,572.6875,XAUUSD
505790,Yes,Yes,2026.07.29 22:04,40405,APAC,4741,No,-3757,81,351.4625,XAUUSD
505791,Yes,Yes,2026.07.30 04:11,40401,APAC,2384,No,-9465,1769,37.0625,XAUUSD
505792,Yes,Yes,2026.07.30 05:01,40405,APAC,21061,Yes,-6370,1406,270.6375,XAUUSD
505793,Yes,Yes,2026.07.30 14:18,40405,LATIM,15389,Yes,-1503,1721,273.4375,XAUUSD
505794,Yes,Yes,2026.07.30 14:38,40405,MENA,20328,No,15838,987,37.9,XAUUSD
505795,Yes,Yes,2026.07.30 16:24,40402,LATIM,5757,No,16358,524,551.325,XAUUSD
505796,Yes,Yes,2026.07.30 18:32,40402,APAC,3913,Yes,-7226,69,298.5,BTCUSD
505797,Yes,Yes,2026.07.30 19:35,40405,MENA,1968,No,-17560,543,8.775,XAUUSD
505798,Yes,Yes,2026.07.30 19:48,40403,APAC,19765,Yes,-6468,1941,83.025,BTCUSD
505799,Yes,Yes,2026.07.30 19:56,40404,APAC,15754,Yes,-17830,641,96.85,XAUUSD
505800,Yes,Yes,2026.07.30 19:56,40402,APAC,12268,No,-2018,1543,115.6125,XAUUSD
505801,Yes,Yes,2026.07.30 19:58,40401,APAC,4100,Yes,-8474,186,233.325,BTCUSD
505802,Yes,Yes,2026.07.30 20:10,40405,LATIM,855,No,-692,861,139.6375,BTCUSD
505802,Yes,Yes,2026.07.30 20:10,40405,LATIM,855,No,-692,861,139.6375,BTCUSD
505803,Yes,Yes,2026.07.31 16:01,40402,LATIM,9306,No,-22922,623,286.9,BTCUSD
505804,Yes,Yes,2026.07.31 21:43,40404,LATIM,21581,Yes,-23495,1191,190.4875,XAUUSD
505805,Yes,Yes,2026.08.01 08:57,40403,MENA,6810,Yes,-22919,181,5.325,BTCUSD
505806,No,No,2026.08.01 09:00,40404,LATIM,0,Yes,-11943,330,106.5625,XAUUSD
505807,Yes,Yes,2026.08.01 16:13,40403,MENA,16580,Yes,-11786,1566,144.55,BTCUSD
505808,Yes,Yes,2026.08.01 21:39,40404,MENA,16469,Yes,8326,1726,272.975,EURUSD
505809,Yes,Yes,2026.08.02 03:20,40402,LATIM,796,Yes,-15527,1060,256.494,XAUUSD
505810,Yes,Yes,2026.08.02 04:43,40403,APAC,19279,Yes,-1822,119,176.8935,XAUUSD
505811,Yes,Yes,2026.08.02 12:21,40405,APAC,11678,Yes,13283,696,84,BtcUsd
505812,Yes,Yes,2026.08.02 13:30,40404,MENA,22021,No,-17572,49,217.518,XAUUSD
505813,Yes,Yes,2026.08.02 14:51,40404,LATIM,2134,Yes,-4022,743,101.3355,XAUUSD
505814,Yes,Yes,2026.08.02 15:02,40404,APAC,4713,No,-589,612,89.796,XAUUSD
505815,Yes,Yes,2026.08.03 01:26,40405,APAC,22346,Yes,-17087,1150,28.014,BtcUsd
505816,Yes,Yes,2026.08.03 07:40,40405,LATIM,17868,No,-21723,1153,39.4485,BTCUSD
505817,Yes,Yes,2026.08.03 08:33,40405,LATIM,12155,Yes,17407,1317,99.3825,BTCUSD
505818,Yes,Yes,2026.08.03 09:44,40403,LATIM,20350,Yes,-425,304,66.885,BTCUSD
505819,Yes,Yes,2026.08.03 11:56,40402,LATIM,21239,No,-23610,1597,15.7815,BTCUSD
505820,Yes,Yes,2026.08.03 13:39,40405,APAC,9267,No,-5762,1047,166.299,XAUUSD
505821,Yes,Yes,2026.08.03 13:52,40404,LATIM,2392,No,-20685,972,171.759,BTCUSD
505822,Yes,Yes,2026.08.03 16:07,40404,LATIM,18964,Yes,-1544,973,75.873,XAUUSD
505823,Yes,Yes,2026.08.03 18:32,40402,LATIM,14861,Yes,-8993,1212,184.38,XAUUSD
505824,Yes,Yes,2026.08.03 21:47,40403,LATIM,17796,Yes,-24152,904,67.914,XAUUSD
505825,Yes,No,2026.08.04 04:34,40401,MENA,2922,No,-4475,784,187.215,XAUUSD
505826,Yes,Yes,2026.08.04 08:47,40403,MENA,110,No,-12456,410,21.189,BTCUSD
505827,Yes,Yes,2026.08.04 12:29,40404,APAC,2980,Yes,-412,597,88.977,BTCUSD
505828,Yes,Yes,2026.08.04 15:02,40403,LATIM,13338,Yes,-1413,234,7.266,BTCUSD
505829,Yes,Yes,2026.08.04 15:19,40402,APAC,1435,Yes,-13640,1563,240.681,XAUUSD
505830,Yes,Yes,2026.08.04 15:58,40403,APAC,12377,Yes,-10390,941,246.6975,BTCUSD
505831,Yes,Yes,2026.08.04 18:13,40405,APAC,5290,Yes,-17570,1591,240.6495,BTCUSD
505832,Yes,Yes,2026.08.04 20:40,40402,APAC,4720,No,-17852,1026,125.4015,XAUUSD
505833,Yes,Yes,2026.08.05 07:17,40404,LATIM,5059,Yes,-1498,273,123.753,XAUUSD
505834,Yes,Yes,2026.08.05 10:14,40402,APAC,9430,Yes,-2957,1710,87.423,BTCUSD
505835,Yes,Yes,2026.08.05 10:26,40401,APAC,8961,No,-18114,276,163.0335,XAUUSD
505836,Yes,Yes,2026.08.05 15:26,40401,APAC,16065,Yes,-17891,1002,19.131,XAUUSD
505837,Yes,Yes,2026.08.05 17:18,40403,MENA,1513,Yes,-6996,32,139.4715,XAUUSD
505838,No,Yes,2026.08.05 17:24,40402,APAC,18324,No,1148,1784,184.506,XAUUSD
505839,Yes,Yes,2026.08.05 17:25,40405,MENA,3221,Yes,-10714,575,42.231,BTCUSD
505840,Yes,Yes,2026.08.05 20:35,40403,APAC,10164,Yes,18013,1840,6.1845,XAUUSD
505841,Yes,Yes,2026.08.05 20:46,40405,LATIM,13854,Yes,-16198,76,179.4135,XAUUSD
505842,Yes,Yes,2026.08.06 06:28,40401,LATIM,663,No,-12526,1624,228.0915,XAUUSD
505843,Yes,Yes,2026.08.06 10:49,40401,LATIM,18419,Yes,-12263,1824,182.7735,XAUUSD
505844,Yes,Yes,2026.08.06 11:54,40403,LATIM,19208,Yes,-15096,1287,4.4625,BTCUSD
505845,Yes,Yes,2026.08.06 14:42,40401,LATIM,1691,Yes,-15852,866,247.905,EURUSD
505846,Yes,Yes,2026.08.06 15:02,40405,APAC,18209,Yes,9093,1870,60.501,BTCUSD
505847,Yes,Yes,2026.08.06 15:02,40402,MENA,1805,Yes,-18797,56,217.1925,XAUUSD
505848,Yes,Yes,2026.08.06 15:07,40405,LATIM,13921,Yes,6916,635,16.212,XAUUSD
505849,Yes,Yes,2026.08.06 15:30,40405,LATIM,10310,Yes,-4078,1730,94.4265,XAUUSD
505850,Yes,Yes,2026.08.06 15:51,40402,MENA,14349,Yes,-15739,1210,253.596,BTCUSD
505851,Yes,Yes,2026.08.06 17:38,40401,LATIM,20175,Yes,-19452,642,46.9875,BTCUSD
505852,Yes,Yes,2026.08.06 18:28,40403,LATIM,12500,Yes,-20558,79,130.788,XAUUSD
505853,Yes,Yes,2026.08.06 19:45,40404,LATIM,9449,No,-8892,1325,4.326,BTCUSD
505854,Yes,Yes,2026.08.06 20:29,40403,APAC,13271,Yes,-2024,1499,14.8365,BTCUSD
505855,Yes,Yes,2026.08.06 21:33,40403,APAC,7482,Yes,-6871,1246,143.22,BTCUSD
505856,Yes,Yes,2026.08.07 10:17,40404,APAC,7339,Yes,-1652,2002,109.095,BTCUSD
505857,Yes,Yes,2026.08.07 10:54,40401,MENA,15884,Yes,-22500,166,184.485,BTCUSD
505858,Yes,Yes,2026.08.07 10:54,40401,LATIM,21651,No,-17933,717,187.446,XAUUSD
505859,Yes,Yes,2026.08.07 13:29,40402,APAC,1006,No,-843,245,15.729,BTCUSD
505860,Yes,Yes,2026.08.07 14:59,40405,LATIM,18478,Yes,-10069,1679,31.0485,BTCUSD
505861,Yes,Yes,2026.08.07 15:31,40402,LATIM,18367,Yes,18379,1769,190.197,BTCUSD
505862,Yes,Yes,2026.08.07 17:42,40401,MENA,8216,Yes,-4514,318,187.8555,XAUUSD
505863,Yes,Yes,2026.08.07 18:52,40401,LATIM,12503,Yes,-6972,1956,73.458,BTCUSD
505864,Yes,No,2026.08.07 20:29,40401,MENA,10465,Yes,-8482,1477,12.054,BTCUSD
505865,Yes,Yes,2026.08.07 21:42,40403,LATIM,18915,No,-23439,1259,112.497,BTCUSD
505866,Yes,Yes,2026.08.08 05:28,40402,LATIM,10507,No,-531,1054,189.1365,BTCUSD
505867,Yes,Yes,2026.08.08 06:10,40402,APAC,15485,Yes,-3083,1340,170.079,XAUUSD
505868,Yes,Yes,2026.08.08 08:44,40404,APAC,16519,Yes,-23864,1628,131.523,BTCUSD
505869,Yes,Yes,2026.08.08 10:19,40401,MENA,18081,Yes,-1789,876,128.7615,BTCUSD
505870,Yes,Yes,2026.08.08 10:20,40402,APAC,21721,No,-19330,764,158.508,XAUUSD
505871,Yes,Yes,2026.08.08 12:19,40404,APAC,4483,No,22248,161,166.446,XAUUSD
505872,Yes,Yes,2026.08.08 13:05,40403,APAC,5655,No,-19582,165,95.4765,XAUUSD
505873,Yes,Yes,2026.08.08 14:05,40403,MENA,11036,No,-11563,33,197.3685,XAUUSD
505874,Yes,Yes,2026.08.08 14:54,40402,MENA,21048,Yes,24967,785,72.618,XAUUSD
505875,Yes,Yes,2026.08.08 19:13,40401,LATIM,6474,Yes,3683,853,42.819,BTCUSD
505876,Yes,Yes,2026.08.08 20:15,40402,APAC,17188,Yes,17305,65,165.2595,EURUSD
505877,Yes,Yes,2026.08.09 07:58,40405,LATIM,8816,Yes,-23956,1152,204.246,BTCUSD
505878,Yes,Yes,2026.08.09 12:48,40401,LATIM,5894,No,-14683,1513,215.859,XAUUSD
505879,Yes,Yes,2026.08.09 17:17,40402,LATIM,13177,Yes,-2797,1604,93.366,BTCUSD
505880,Yes,Yes,2026.08.09 17:25,40405,APAC,4460,Yes,-14622,824,21.252,XAUUSD
505881,Yes,Yes,2026.08.09 20:09,40403,LATIM,9145,Yes,-20353,369,72.1455,XAUUSD
505882,Yes,Yes,2026.08.09 20:13,40402,LATIM,19417,Yes,-16287,334,17.346,BTCUSD
505883,Yes,Yes,2026.08.10 03:59,40401,MENA,12186,Yes,-17863,963,236.25,BTCUSD
505884,Yes,Yes,2026.08.10 04:10,40401,LATIM,6572,Yes,-13034,1947,188.2965,BTCUSD
505885,Yes,Yes,2026.08.10 04:11,40401,MENA,18598,Yes,-22494,1182,8.8515,XAUUSD
505886,Yes,Yes,2026.08.10 04:33,40402,MENA,20588,No,13595,293,105.7245,BTCUSD
505887,Yes,Yes,2026.08.10 07:52,40404,MENA,1716,Yes,-387,1272,192.9795,BTCUSD
505888,Yes,Yes,2026.08.10 09:08,40404,APAC,12765,Yes,-21451,1992,47.397,XAUUSD
505889,Yes,Yes,2026.08.10 09:19,40402,LATIM,20516,Yes,-14533,1485,73.206,BTCUSD
505890,Yes,Yes,2026.08.10 09:57,40405,MENA,7886,No,-17276,730,89.061,BTCUSD
505891,Yes,Yes,2026.08.10 10:38,40405,MENA,7370,No,-23268,1065,246.1095,BTCUSD
505892,Yes,Yes,2026.08.10 10:45,40401,APAC,17370,Yes,5759,637,5.5755,BTCUSD
505893,Yes,Yes,2026.08.10 12:07,40402,APAC,15156,Yes,-24790,1119,32.3715,BTCUSD
505894,Yes,Yes,2026.08.10 12:21,40405,LATIM,21506,No,-3584,274,250.572,XAUUSD
505895,Yes,Yes,2026.08.10 12:57,40404,LATIM,19912,No,-6075,639,18.7845,XAUUSD
505896,Yes,Yes,2026.08.10 14:35,40402,MENA,16565,Yes,11611,1383,202.965,XAUUSD
505897,Yes,Yes,2026.08.10 15:02,40402,LATIM,7976,No,-15824,577,233.604,BTCUSD
505898,Yes,Yes,2026.08.10 15:47,40402,LATIM,13032,Yes,22550,310,205.611,XAUUSD
505899,Yes,Yes,2026.08.10 17:49,40403,LATIM,16994,Yes,573,1954,121.4115,XAUUSD
505900,Yes,Yes,2026.08.10 18:11,40404,LATIM,22181,No,-13870,1285,262.1535,BTCUSD
505901,Yes,Yes,2026.08.10 19:00,40403,MENA,4471,No,-22412,1569,38.6715,XAUUSD
505902,Yes,Yes,2026.08.10 19:56,40405,LATIM,6221,Yes,-21974,255,181.7025,BTCUSD
505903,Yes,Yes,2026.08.11 05:51,40403,MENA,12154,Yes,-8434,1646,251.538,BTCUSD
505904,No,No,2026.08.11 10:45,40403,APAC,4898,Yes,1521,1501,154.1715,XAUUSD
505905,Yes,Yes,2026.08.11 10:49,40403,APAC,11903,Yes,-12738,554,29.3685,XAUUSD
505906,Yes,Yes,2026.08.11 11:09,40402,APAC,20157,No,-18211,479,153.531,BTCUSD
505907,Yes,Yes,2026.08.11 12:48,40405,APAC,8659,Yes,6995,1480,213.7065,BTCUSD
505908,Yes,Yes,2026.08.11 13:07,40405,LATIM,17600,Yes,-18873,1052,171.0135,XAUUSD
505909,Yes,Yes,2026.08.11 13:57,40404,LATIM,18134,Yes,15258,1385,187.5615,XAUUSD
505910,Yes,Yes,2026.08.11 19:08,40402,APAC,22389,Yes,9816,739,136.857,XAUUSD
505911,Yes,Yes,2026.08.12 06:20,40403,LATIM,18740,Yes,18020,1757,236.187,XAUUSD
505912,Yes,Yes,2026.08.12 11:09,40402,MENA,16697,No,-11718,1929,142.7475,XAUUSD
505913,Yes,Yes,2026.08.12 12:54,40403,LATIM,14333,Yes,2716,616,4.0635,BTCUSD
505914,Yes,Yes,2026.08.12 13:28,40402,APAC,13201,No,-3941,1148,225.2355,BTCUSD
505915,Yes,Yes,2026.08.12 14:05,40402,LATIM,8412,No,2929,1838,152.5965,BTCUSD
505916,Yes,Yes,2026.08.12 16:20,40403,LATIM,19967,Yes,-1645,2009,181.398,BTCUSD
505917,Yes,Yes,2026.08.12 16:41,40402,LATIM,10533,Yes,-5700,1170,244.314,XAUUSD
505918,Yes,Yes,2026.08.12 17:02,40401,MENA,12010,Yes,-13921,791,60.4695,BTCUSD
505919,Yes,Yes,2026.08.12 21:24,40404,APAC,15574,No,-3680,429,260.295,BTCUSD
505920,Yes,Yes,2026.08.12 23:36,40403,MENA,17153,Yes,-5791,225,37.632,BTCUSD
505921,Yes,Yes,2026.08.13 01:12,40404,MENA,14453,No,11885,184,63.7875,BTCUSD
505922,Yes,Yes,2026.08.13 01:31,40405,LATIM,7273,Yes,-1314,426,121.9155,BTCUSD
505923,Yes,Yes,2026.08.13 03:18,40401,MENA,14212,Yes,-17288,307,166.152,BTCUSD
505924,Yes,Yes,2026.08.13 03:21,40403,MENA,21235,No,-3777,923,236.775,XAUUSD
505925,Yes,Yes,2026.08.13 08:27,40405,LATIM,13425,Yes,-22191,946,6.0165,XAUUSD
505926,Yes,Yes,2026.08.13 08:27,40404,MENA,5017,Yes,-8765,1959,145.635,BTCUSD
505927,Yes,Yes,2026.08.13 09:50,40405,APAC,10244,Yes,-18006,766,235.326,BTCUSD
505928,Yes,Yes,2026.08.13 12:24,40405,APAC,4081,Yes,-8807,817,230.727,XAUUSD
505929,Yes,Yes,2026.08.13 13:31,40401,MENA,7997,Yes,-19702,1931,88.557,XAUUSD
505930,Yes,Yes,2026.08.13 14:34,40404,LATIM,19453,No,-18895,1404,15.9705,XAUUSD
505931,Yes,Yes,2026.08.13 16:39,40402,APAC,3948,Yes,9942,240,133.749,BTCUSD
505932,Yes,Yes,2026.08.13 17:33,40403,MENA,1952,Yes,-23617,1540,191.2155,EURUSD
505933,Yes,Yes,2026.08.13 20:11,40401,MENA,26485,No,22564,1730,73.4475,BTCUSD
505934,Yes,Yes,2026.08.13 20:37,40405,MENA,6050,Yes,-13572,23,198.1665,XAUUSD
505935,Yes,Yes,2026.08.14 07:21,40403,MENA,27205,Yes,-20820,806,160.209,BTCUSD
505936,Yes,Yes,2026.08.14 13:34,40401,APAC,19957,No,-5078,272,103.068,XAUUSD
505937,Yes,Yes,2026.08.14 14:46,40402,LATIM,17927,Yes,-1288,1796,189.21,XAUUSD
505938,Yes,Yes,2026.08.14 16:20,40402,LATIM,21209,No,-15818,1043,123.039,XAUUSD
505939,Yes,Yes,2026.08.15 09:56,40404,APAC,21355,No,-16620,631,28.518,BTCUSD
505940,Yes,Yes,2026.08.15 09:58,40403,MENA,10136,Yes,-12885,1554,41.3805,XAUUSD
505941,Yes,Yes,2026.08.15 12:41,40401,MENA,8984,No,2777,1625,30.7545,XAUUSD
505942,Yes,Yes,2026.08.15 14:55,40405,APAC,14119,No,-21863,334,17.2725,BTCUSD
505943,Yes,Yes,2026.08.15 20:07,40401,APAC,19871,Yes,-19353,1174,59.85,XAUUSD
505944,Yes,Yes,2026.08.16 02:57,40403,APAC,27185,Yes,-15682,97,146.1705,XAUUSD
505945,Yes,Yes,2026.08.16 03:29,40405,MENA,682,No,-13537,205,38.64,BTCUSD
505946,Yes,Yes,2026.08.16 10:47,40405,APAC,10552,Yes,-11931,1939,60.8055,BTCUSD
505947,Yes,Yes,2026.08.16 11:27,40404,MENA,18484,Yes,-1858,288,124.7925,XAUUSD
505948,Yes,Yes,2026.08.16 15:47,40402,MENA,2668,No,-8472,315,13.797,XAUUSD
505949,Yes,Yes,2026.08.17 07:53,40403,LATIM,2416,Yes,-3599,1234,181.524,XAUUSD
505950,Yes,Yes,2026.08.17 08:41,40404,MENA,5687,No,-6143,734,39.6585,XAUUSD
505951,Yes,Yes,2026.08.17 10:45,40404,LATIM,8427,Yes,-15122,136,233.0055,XAUUSD
505952,Yes,Yes,2026.08.17 14:44,40405,APAC,22037,Yes,-1366,923,92.0325,BTCUSD
505953,Yes,Yes,2026.08.17 15:48,40405,APAC,7064,Yes,-9515,1184,189.063,XAUUSD
505954,Yes,Yes,2026.08.17 15:51,40401,MENA,15871,No,-10068,1010,92.4735,XAUUSD
505955,Yes,Yes,2026.08.17 16:32,40404,APAC,10937,Yes,-5072,1737,206.871,XAUUSD
505956,Yes,Yes,2026.08.17 18:58,40403,APAC,8209,Yes,22022,1498,198.3975,XAUUSD
505957,Yes,Yes,2026.08.18 00:00,40402,MENA,17424,Yes,-21827,"1,918",104.391,BTCUSD
505958,Yes,Yes,2026.08.18 00:00,40403,APAC,18216,No,-1389,755,247.9785,BTCUSD
505959,Yes,Yes,2026.08.18 00:00,40401,MENA,13074,No,-6308,769,236.922,XAUUSD
505960,Yes,Yes,2026.08.18 00:00,40403,MENA,21539,Yes,-8253,571,142.506,XAUUSD
505961,Yes,Yes,2026.08.18 00:00,40403,APAC,19983,No,-10356,1855,218.61,XAUUSD
505962,Yes,Yes,2026.08.18 00:00,40401,LATIM,15073,Yes,-23862,969,53.319,XAUUSD
505963,Yes,Yes,2026.08.18 00:00,40405,APAC,8416,No,-580,1119,13.524,BTCUSD
505964,Yes,Yes,2026.08.18 00:00,40405,MENA,17954,No,-20831,981,166.089,XAUUSD
505965,Yes,Yes,2026.08.18 00:00,40403,APAC,7938,No,-7955,480,174.51,BTCUSD
505965,Yes,Yes,2026.08.18 00:00,40403,APAC,7938,No,-7955,480,174.51,BTCUSD
505966,Yes,Yes,2026.08.18 00:00,40405,MENA,5977,Yes,-1561,296,135.2925,BTCUSD
505967,Yes,Yes,2026.08.18 00:00,40404,MENA,16754,Yes,-4555,376,29.1585,BTCUSD
505968,Yes,Yes,2026.08.18 00:00,40403,LATIM,12209,No,-21389,1.75K,229.5615,XAUUSD
505969,Yes,Yes,2026.08.18 00:00,40402,MENA,18510,Yes,18205,926,203.2065,BTCUSD
505970,Yes,Yes,2026.08.18 00:00,40401,LATIM,11101,No,23211,738,164.661,XAUUSD
505971,Yes,Yes,2026.08.18 00:00,40401,APAC,10337,Yes,-5920,770,142.1385,BtcUsd
505972,Yes,Yes,2026.08.18 00:00,40402,APAC,18946,Yes,-7393,1932,125.2755,XAUUSD
505973,Yes,Yes,2026.08.18 00:00,40403,LATIM,12893,Yes,-8993,1090,19.509,XAUUSD
505974,Yes,Yes,2026.08.18 00:00,40402,APAC,12195,No,-11558,919,88.956,XAUUSD
505975,Yes,Yes,2026.08.18 00:00,40401,APAC,25021,Yes,-23189,346,37.7895,XAUUSD
505976,Yes,Yes,2026.08.18 00:00,40404,APAC,26635,Yes,-15595,1551,64.5015,XAUUSD
505977,Yes,Yes,2026.08.18 00:00,40402,MENA,13594,Yes,-11509,1629,158.781,XAUUSD
505978,Yes,Yes,2026.08.18 00:00,40402,LATIM,11089,No,-18192,732,14.343,XAUUSD
